STATECD,UNITCD,UNITCD_NAME,COUNTYCD,COUNTY_NAME
28,4, South,153, Wayne
28,2, North,155, Webster
28,5, Southwest,157, Wilkinson
28,3, Central,159, Winston
28,2, North,161, Yalobusha
28,1, Delta,163, Yazoo
29,4, Prairie,1, Adair
29,4, Prairie,3, Andrew
29,4, Prairie,5, Atchison
29,4, Prairie,7, Audrain
29,2, Southwestern Ozarks,9, Barry
29,4, Prairie,11, Barton
29,4, Prairie,13, Bates
29,3, Northwestern Ozarks,15, Benton
29,1, Eastern Ozarks,17, Bollinger
29,5, Riverborder,19, Boone
29,4, Prairie,21, Buchanan
29,1, Eastern Ozarks,23, Butler
29,4, Prairie,25, Caldwell
29,5, Riverborder,27, Callaway
29,3, Northwestern Ozarks,29, Camden
29,5, Riverborder,31, Cape  Girardeau
29,4, Prairie,33, Carroll
29,1, Eastern Ozarks,35, Carter
29,4, Prairie,37, Cass
29,3, Northwestern Ozarks,39, Cedar
29,4, Prairie,41, Chariton
29,2, Southwestern Ozarks,43, Christian
29,4, Prairie,45, Clark
29,4, Prairie,47, Clay
29,4, Prairie,49, Clinton
29,5, Riverborder,51, Cole
29,4, Prairie,53, Cooper
29,1, Eastern Ozarks,55, Crawford
29,4, Prairie,57, Dade
29,3, Northwestern Ozarks,59, Dallas
29,4, Prairie,61, Daviess
29,4, Prairie,63, DeKalb
29,1, Eastern Ozarks,65, Dent
29,2, Southwestern Ozarks,67, Douglas
29,5, Riverborder,69, Dunklin
29,5, Riverborder,71, Franklin
29,5, Riverborder,73, Gasconade
29,4, Prairie,75, Gentry
29,4, Prairie,77, Greene
29,4, Prairie,79, Grundy
29,4, Prairie,81, Harrison
29,4, Prairie,83, Henry
29,3, Northwestern Ozarks,85, Hickory
29,4, Prairie,87, Holt
29,5, Riverborder,89, Howard
29,2, Southwestern Ozarks,91, Howell
29,1, Eastern Ozarks,93, Iron
29,4, Prairie,95, Jackson
29,4, Prairie,97, Jasper
29,5, Riverborder,99, Jefferson
29,4, Prairie,101, Johnson
29,4, Prairie,103, Knox
29,3, Northwestern Ozarks,105, Laclede
29,4, Prairie,107, Lafayette
29,4, Prairie,109, Lawrence
29,4, Prairie,111, Lewis
29,4, Prairie,113, Lincoln
29,4, Prairie,115, Linn
29,4, Prairie,117, Livingston
29,2, Southwestern Ozarks,119, McDonald
29,4, Prairie,121, Macon
29,1, Eastern Ozarks,123, Madison
29,3, Northwestern Ozarks,125, Maries
29,4, Prairie,127, Marion
29,4, Prairie,129, Mercer
29,3, Northwestern Ozarks,131, Miller
29,5, Riverborder,133, Mississippi
29,5, Riverborder,135, Moniteau
29,4, Prairie,137, Monroe
29,5, Riverborder,139, Montgomery
29,3, Northwestern Ozarks,141, Morgan
29,5, Riverborder,143, New Madrid
29,2, Southwestern Ozarks,145, Newton
29,4, Prairie,147, Nodaway
29,1, Eastern Ozarks,149, Oregon
29,5, Riverborder,151, Osage
29,2, Southwestern Ozarks,153, Ozark
29,5, Riverborder,155, Pemiscot
29,5, Riverborder,157, Perry
29,4, Prairie,159, Pettis
29,3, Northwestern Ozarks,161, Phelps
29,4, Prairie,163, Pike
29,4, Prairie,165, Platte
29,3, Northwestern Ozarks,167, Polk
29,3, Northwestern Ozarks,169, Pulaski
29,4, Prairie,171, Putnam
29,4, Prairie,173, Ralls
29,4, Prairie,175, Randolph
29,4, Prairie,177, Ray
29,1, Eastern Ozarks,179, Reynolds
29,1, Eastern Ozarks,181, Ripley
29,5, Riverborder,183, St. Charles
29,3, Northwestern Ozarks,185, St. Clair
29,5, Riverborder,186, Ste. Genevieve
29,1, Eastern Ozarks,187, St. Francois
29,5, Riverborder,189, St. Louis
29,4, Prairie,195, Saline
29,4, Prairie,197, Schuyler
29,4, Prairie,199, Scotland
29,5, Riverborder,201, Scott
29,1, Eastern Ozarks,203, Shannon
29,4, Prairie,205, Shelby
29,5, Riverborder,207, Stoddard
29,2, Southwestern Ozarks,209, Stone
29,4, Prairie,211, Sullivan
29,2, Southwestern Ozarks,213, Taney
29,2, Southwestern Ozarks,215, Texas
29,4, Prairie,217, Vernon
29,5, Riverborder,219, Warren
29,1, Eastern Ozarks,221, Washington
29,1, Eastern Ozarks,223, Wayne
29,2, Southwestern Ozarks,225, Webster
29,4, Prairie,227, Worth
29,2, Southwestern Ozarks,229, Wright
29,5, Riverborder,510, St. Louis city
30,5, Southwestern,1, Beaverhead
30,2, Eastern,3, Big Horn
30,2, Eastern,5, Blaine
30,4, West Central,7, Broadwater
30,2, Eastern,9, Carbon
30,2, Eastern,11, Carter
30,4, West Central,13, Cascade
30,2, Eastern,15, Chouteau
30,2, Eastern,17, Custer
30,2, Eastern,19, Daniels
30,2, Eastern,21, Dawson
30,5, Southwestern,23, Deer Lodge
30,2, Eastern,25, Fallon
30,2, Eastern,27, Fergus
30,1, Northwestern,29, Flathead
30,5, Southwestern,31, Gallatin
30,2, Eastern,33, Garfield
30,2, Eastern,35, Glacier
30,2, Eastern,37, Golden Valley
30,3, Western,39, Granite
30,2, Eastern,41, Hill
30,4, West Central,43, Jefferson
30,4, West Central,45, Judith Basin
30,1, Northwestern,47, Lake
30,4, West Central,49, Lewis and Clark
30,2, Eastern,51, Liberty
30,1, Northwestern,53, Lincoln
30,2, Eastern,55, McCone
30,5, Southwestern,57, Madison
30,4, West Central,59, Meagher
30,3, Western,61, Mineral
30,3, Western,63, Missoula
30,2, Eastern,65, Musselshell
30,5, Southwestern,67, Park
30,2, Eastern,69, Petroleum
30,2, Eastern,71, Phillips
30,2, Eastern,73, Pondera
30,2, Eastern,75, Powder River
30,4, West Central,77, Powell
30,2, Eastern,79, Prairie
30,3, Western,81, Ravalli
30,2, Eastern,83, Richland
30,2, Eastern,85, Roosevelt
30,2, Eastern,87, Rosebud
30,1, Northwestern,89, Sanders
30,2, Eastern,91, Sheridan
30,5, Southwestern,93, Silver Bow
30,2, Eastern,95, Stillwater
30,2, Eastern,97, Sweet Grass
30,2, Eastern,99, Teton
30,2, Eastern,101, Toole
30,2, Eastern,103, Treasure
30,2, Eastern,105, Valley
30,4, West Central,107, Wheatland
30,2, Eastern,109, Wibaux
30,2, Eastern,111, Yellowstone
30,2, Eastern,113, Yellowstone National Park
31,1, Eastern,1, Adams
31,2, Western,3, Antelope
31,2, Western,5, Arthur
31,2, Western,7, Banner
31,2, Western,9, Blaine
31,1, Eastern,11, Boone
31,2, Western,13, Box Butte
31,2, Western,15, Boyd
31,2, Western,17, Brown
31,1, Eastern,19, Buffalo
31,1, Eastern,21, Burt
31,1, Eastern,23, Butler
31,1, Eastern,25, Cass
31,1, Eastern,27, Cedar
31,2, Western,29, Chase
31,2, Western,31, Cherry
31,2, Western,33, Cheyenne
31,1, Eastern,35, Clay
31,1, Eastern,37, Colfax
31,1, Eastern,39, Cuming
31,1, Eastern,41, Custer
31,1, Eastern,43, Dakota
31,2, Western,45, Dawes
31,1, Eastern,47, Dawson
31,2, Western,49, Deuel
31,1, Eastern,51, Dixon
31,1, Eastern,53, Dodge
31,1, Eastern,55, Douglas
31,2, Western,57, Dundy
31,1, Eastern,59, Fillmore
31,1, Eastern,61, Franklin
31,1, Eastern,63, Frontier
31,1, Eastern,65, Furnas
31,1, Eastern,67, Gage
31,2, Western,69, Garden
31,2, Western,71, Garfield
31,1, Eastern,73, Gosper
31,2, Western,75, Grant
31,1, Eastern,77, Greeley
31,1, Eastern,79, Hall
31,1, Eastern,81, Hamilton
31,1, Eastern,83, Harlan
31,2, Western,85, Hayes
31,1, Eastern,87, Hitchcock
31,2, Western,89, Holt
31,2, Western,91, Hooker
31,1, Eastern,93, Howard
31,1, Eastern,95, Jefferson
31,1, Eastern,97, Johnson
31,1, Eastern,99, Kearney
31,2, Western,101, Keith
31,2, Western,103, Keya Paha
31,2, Western,105, Kimball
31,2, Western,107, Knox
31,1, Eastern,109, Lancaster
31,2, Western,111, Lincoln
31,2, Western,113, Logan
31,2, Western,115, Loup
31,2, Western,117, McPherson
31,1, Eastern,119, Madison
31,1, Eastern,121, Merrick
31,2, Western,123, Morrill
31,1, Eastern,125, Nance
31,1, Eastern,127, Nemaha
31,1, Eastern,129, Nuckolls
31,1, Eastern,131, Otoe
31,1, Eastern,133, Pawnee
31,2, Western,135, Perkins
31,1, Eastern,137, Phelps
31,1, Eastern,139, Pierce
31,1, Eastern,141, Platte
31,1, Eastern,143, Polk
31,1, Eastern,145, Red Willow
31,1, Eastern,147, Richardson
31,2, Western,149, Rock
31,1, Eastern,151, Saline
31,1, Eastern,153, Sarpy
31,1, Eastern,155, Saunders
31,2, Western,157, Scotts Bluff
31,1, Eastern,159, Seward
31,2, Western,161, Sheridan
31,1, Eastern,163, Sherman
31,2, Western,165, Sioux
31,1, Eastern,167, Stanton
31,1, Eastern,169, Thayer
31,2, Western,171, Thomas
31,1, Eastern,173, Thurston
31,1, Eastern,175, Valley
31,1, Eastern,177, Washington
31,1, Eastern,179, Wayne
31,1, Eastern,181, Webster
31,2, Western,183, Wheeler
31,1, Eastern,185, York
32,1, Nevada,1, Churchill
32,1, Nevada,3, Clark
32,1, Nevada,5, Douglas
32,1, Nevada,7, Elko
32,1, Nevada,9, Esmeralda
32,1, Nevada,11, Eureka
32,1, Nevada,13, Humboldt
32,1, Nevada,15, Lander
32,1, Nevada,17, Lincoln
32,1, Nevada,19, Lyon
32,1, Nevada,21, Mineral
32,1, Nevada,23, Nye
32,1, Nevada,27, Pershing
32,1, Nevada,29, Storey
32,1, Nevada,31, Washoe
32,1, Nevada,33, White Pine
32,1, Nevada,510, Carson City
33,3, Southern,1, Belknap
33,2, Northern,3, Carroll
33,3, Southern,5, Cheshire
33,2, Northern,7, Coos
33,2, Northern,9, Grafton
33,3, Southern,11, Hillsborough
33,3, Southern,13, Merrimack
33,3, Southern,15, Rockingham
33,3, Southern,17, Strafford
33,3, Southern,19, Sullivan
34,1, New Jersey,1, Atlantic
34,1, New Jersey,3, Bergen
34,1, New Jersey,5, Burlington
34,1, New Jersey,7, Camden
34,1, New Jersey,9, Cape May
34,1, New Jersey,11, Cumberland
34,1, New Jersey,13, Essex
34,1, New Jersey,15, Gloucester
34,1, New Jersey,17, Hudson
34,1, New Jersey,19, Hunterdon
34,1, New Jersey,21, Mercer
34,1, New Jersey,23, Middlesex
34,1, New Jersey,25, Monmouth
34,1, New Jersey,27, Morris
34,1, New Jersey,29, Ocean
34,1, New Jersey,31, Passaic
34,1, New Jersey,33, Salem
34,1, New Jersey,35, Somerset
34,1, New Jersey,37, Sussex
34,1, New Jersey,39, Union
34,1, New Jersey,41, Warren
35,1, Northwestern,1, Bernalillo
35,3, Southwestern,3, Catron
35,4, Southeastern,5, Chaves
35,1, Northwestern,6, Cibola
35,2, Northeastern,7, Colfax
35,4, Southeastern,9, Curry
35,4, Southeastern,11, DeBaca
35,3, Southwestern,13, Dona Ana
35,4, Southeastern,15, Eddy
35,3, Southwestern,17, Grant
35,2, Northeastern,19, Guadalupe
35,2, Northeastern,21, Harding
35,3, Southwestern,23, Hidalgo
35,4, Southeastern,25, Lea
35,4, Southeastern,27, Lincoln
35,1, Northwestern,28, Los Alamos
35,3, Southwestern,29, Luna
35,1, Northwestern,31, McKinley
35,2, Northeastern,33, Mora
35,4, Southeastern,35, Otero
35,2, Northeastern,37, Quay
35,1, Northwestern,39, Rio Arriba
35,4, Southeastern,41, Roosevelt
35,1, Northwestern,43, Sandoval
35,1, Northwestern,45, San Juan
35,2, Northeastern,47, San Miguel
35,1, Northwestern,49, Santa Fe
35,3, Southwestern,51, Sierra
35,3, Southwestern,53, Socorro
35,1, Northwestern,55, Taos
35,2, Northeastern,57, Torrance
35,2, Northeastern,59, Union
35,1, Northwestern,61, Valencia
36,7, Capitol District,1, Albany
36,5, Southwest Highlands,3, Allegany
36,8, Catskill-Lower Hudson,5, Bronx
36,6, South-Central Highlands,7, Broome
36,5, Southwest Highlands,9, Cattaraugus
36,2, Lake Plain,11, Cayuga
36,5, Southwest Highlands,13, Chautauqua
36,6, South-Central Highlands,15, Chemung
36,6, South-Central Highlands,17, Chenango
36,1, Adirondack,19, Clinton
36,7, Capitol District,21, Columbia
36,6, South-Central Highlands,23, Cortland
36,6, South-Central Highlands,25, Delaware
36,8, Catskill-Lower Hudson,27, Dutchess
36,2, Lake Plain,29, Erie
36,4, Eastern Adirondack,31, Essex
36,1, Adirondack,33, Franklin
36,3, Western Adirondack,35, Fulton
36,2, Lake Plain,37, Genesee
36,8, Catskill-Lower Hudson,39, Greene
36,4, Eastern Adirondack,41, Hamilton
36,3, Western Adirondack,43, Herkimer
36,1, Adirondack,45, Jefferson
36,8, Catskill-Lower Hudson,47, Kings
36,3, Western Adirondack,49, Lewis
36,2, Lake Plain,51, Livingston
36,2, Lake Plain,53, Madison
36,2, Lake Plain,55, Monroe
36,7, Capitol District,57, Montgomery
36,8, Catskill-Lower Hudson,59, Nassau
36,8, Catskill-Lower Hudson,61, New York
36,2, Lake Plain,63, Niagara
36,3, Western Adirondack,65, Oneida
36,2, Lake Plain,67, Onondaga
36,2, Lake Plain,69, Ontario
36,8, Catskill-Lower Hudson,71, Orange
36,2, Lake Plain,73, Orleans
36,2, Lake Plain,75, Oswego
36,6, South-Central Highlands,77, Otsego
36,8, Catskill-Lower Hudson,79, Putnam
36,8, Catskill-Lower Hudson,81, Queens
36,7, Capitol District,83, Rensselaer
36,8, Catskill-Lower Hudson,85, Richmond
36,8, Catskill-Lower Hudson,87, Rockland
36,1, Adirondack,89, St. Lawrence
36,7, Capitol District,91, Saratoga
36,7, Capitol District,93, Schenectady
36,8, Catskill-Lower Hudson,95, Schoharie
36,6, South-Central Highlands,97, Schuyler
36,2, Lake Plain,99, Seneca
36,5, Southwest Highlands,101, Steuben
36,8, Catskill-Lower Hudson,103, Suffolk
36,8, Catskill-Lower Hudson,105, Sullivan
36,6, South-Central Highlands,107, Tioga
36,6, South-Central Highlands,109, Tompkins
36,8, Catskill-Lower Hudson,111, Ulster
36,4, Eastern Adirondack,113, Warren
36,7, Capitol District,115, Washington
36,2, Lake Plain,117, Wayne
36,8, Catskill-Lower Hudson,119, Westchester
36,2, Lake Plain,121, Wyoming
36,2, Lake Plain,123, Yates
37,3, Piedmont,1, Alamance
37,3, Piedmont,3, Alexander
37,4, Mountains,5, Alleghany
37,3, Piedmont,7, Anson
37,4, Mountains,9, Ashe
37,4, Mountains,11, Avery
37,2, Northern Coastal Plain,13, Beaufort
37,2, Northern Coastal Plain,15, Bertie
37,1, Southern Coastal Plain,17, Bladen
37,1, Southern Coastal Plain,19, Brunswick
37,4, Mountains,21, Buncombe
37,4, Mountains,23, Burke
37,3, Piedmont,25, Cabarrus
37,4, Mountains,27, Caldwell
37,2, Northern Coastal Plain,29, Camden
37,2, Northern Coastal Plain,31, Carteret
37,3, Piedmont,33, Caswell
37,3, Piedmont,35, Catawba
37,3, Piedmont,37, Chatham
37,4, Mountains,39, Cherokee
37,2, Northern Coastal Plain,41, Chowan
37,4, Mountains,43, Clay
37,3, Piedmont,45, Cleveland
37,1, Southern Coastal Plain,47, Columbus
37,2, Northern Coastal Plain,49, Craven
37,1, Southern Coastal Plain,51, Cumberland
37,2, Northern Coastal Plain,53, Currituck
37,2, Northern Coastal Plain,55, Dare
37,3, Piedmont,57, Davidson
37,3, Piedmont,59, Davie
37,1, Southern Coastal Plain,61, Duplin
37,3, Piedmont,63, Durham
37,2, Northern Coastal Plain,65, Edgecombe
37,3, Piedmont,67, Forsyth
37,3, Piedmont,69, Franklin
37,3, Piedmont,71, Gaston
37,2, Northern Coastal Plain,73, Gates
37,4, Mountains,75, Graham
37,3, Piedmont,77, Granville
37,1, Southern Coastal Plain,79, Greene
37,3, Piedmont,81, Guilford
37,2, Northern Coastal Plain,83, Halifax
37,1, Southern Coastal Plain,85, Harnett
37,4, Mountains,87, Haywood
37,4, Mountains,89, Henderson
37,2, Northern Coastal Plain,91, Hertford
37,1, Southern Coastal Plain,93, Hoke
37,2, Northern Coastal Plain,95, Hyde
37,3, Piedmont,97, Iredell
37,4, Mountains,99, Jackson
37,1, Southern Coastal Plain,101, Johnston
37,1, Southern Coastal Plain,103, Jones
37,1, Southern Coastal Plain,105, Lee
37,1, Southern Coastal Plain,107, Lenoir
37,3, Piedmont,109, Lincoln
37,4, Mountains,111, McDowell
37,4, Mountains,113, Macon
37,4, Mountains,115, Madison
37,2, Northern Coastal Plain,117, Martin
37,3, Piedmont,119, Mecklenburg
37,4, Mountains,121, Mitchell
37,3, Piedmont,123, Montgomery
37,1, Southern Coastal Plain,125, Moore
37,2, Northern Coastal Plain,127, Nash
37,1, Southern Coastal Plain,129, New Hanover
37,2, Northern Coastal Plain,131, Northampton
37,1, Southern Coastal Plain,133, Onslow
37,3, Piedmont,135, Orange
37,2, Northern Coastal Plain,137, Pamlico
37,2, Northern Coastal Plain,139, Pasquotank
37,1, Southern Coastal Plain,141, Pender
37,2, Northern Coastal Plain,143, Perquimans
37,3, Piedmont,145, Person
37,2, Northern Coastal Plain,147, Pitt
37,3, Piedmont,149, Polk
37,3, Piedmont,151, Randolph
37,1, Southern Coastal Plain,153, Richmond
37,1, Southern Coastal Plain,155, Robeson
37,3, Piedmont,157, Rockingham
37,3, Piedmont,159, Rowan
37,3, Piedmont,161, Rutherford
37,1, Southern Coastal Plain,163, Sampson
37,1, Southern Coastal Plain,165, Scotland
37,3, Piedmont,167, Stanly
37,3, Piedmont,169, Stokes
37,3, Piedmont,171, Surry
37,4, Mountains,173, Swain
37,4, Mountains,175, Transylvania
37,2, Northern Coastal Plain,177, Tyrrell
37,3, Piedmont,179, Union
37,3, Piedmont,181, Vance
37,3, Piedmont,183, Wake
37,3, Piedmont,185, Warren
37,2, Northern Coastal Plain,187, Washington
37,4, Mountains,189, Watauga
37,1, Southern Coastal Plain,191, Wayne
37,4, Mountains,193, Wilkes
37,2, Northern Coastal Plain,195, Wilson
37,3, Piedmont,197, Yadkin
37,4, Mountains,199, Yancey
38,1, Eastern,1, Adams
38,1, Eastern,3, Barnes
38,1, Eastern,5, Benson
38,1, Eastern,7, Billings
38,1, Eastern,9, Bottineau
38,1, Eastern,11, Bowman
38,1, Eastern,13, Burke
38,1, Eastern,15, Burleigh
38,1, Eastern,17, Cass
38,1, Eastern,19, Cavalier
38,1, Eastern,21, Dickey
38,1, Eastern,23, Divide
38,1, Eastern,25, Dunn
38,1, Eastern,27, Eddy
38,1, Eastern,29, Emmons
38,1, Eastern,31, Foster
38,1, Eastern,33, Golden Valley
38,1, Eastern,35, Grand Forks
38,1, Eastern,37, Grant
38,1, Eastern,39, Griggs
38,1, Eastern,41, Hettinger
38,1, Eastern,43, Kidder
38,1, Eastern,45, LaMoure
38,1, Eastern,47, Logan
38,1, Eastern,49, McHenry
38,1, Eastern,51, McIntosh
38,1, Eastern,53, McKenzie
38,1, Eastern,55, McLean
38,1, Eastern,57, Mercer
38,1, Eastern,59, Morton
38,1, Eastern,61, Mountrail
38,1, Eastern,63, Nelson
38,1, Eastern,65, Oliver
38,1, Eastern,67, Pembina
38,1, Eastern,69, Pierce
38,1, Eastern,71, Ramsey
38,1, Eastern,73, Ransom
38,1, Eastern,75, Renville
38,1, Eastern,77, Richland
38,1, Eastern,79, Rolette
38,1, Eastern,81, Sargent
38,1, Eastern,83, Sheridan
38,1, Eastern,85, Sioux
38,1, Eastern,87, Slope
38,1, Eastern,89, Stark
38,1, Eastern,91, Steele
38,1, Eastern,93, Stutsman
38,1, Eastern,95, Towner
38,1, Eastern,97, Traill
38,1, Eastern,99, Walsh
38,1, Eastern,101, Ward
38,1, Eastern,103, Wells
38,1, Eastern,105, Williams
39,1, South-Central,1, Adams
39,6, Northwestern,3, Allen
39,4, Northeastern,5, Ashland
39,4, Northeastern,7, Ashtabula
39,2, Southeastern,9, Athens
39,6, Northwestern,11, Auglaize
39,3, East-Central,13, Belmont
39,1, South-Central,15, Brown
39,5, Southwestern,17, Butler
39,3, East-Central,19, Carroll
39,6, Northwestern,21, Champaign
39,5, Southwestern,23, Clark
39,1, South-Central,25, Clermont
39,5, Southwestern,27, Clinton
39,4, Northeastern,29, Columbiana
39,3, East-Central,31, Coshocton
39,6, Northwestern,33, Crawford
39,4, Northeastern,35, Cuyahoga
39,5, Southwestern,37, Darke
39,6, Northwestern,39, Defiance
39,6, Northwestern,41, Delaware
39,4, Northeastern,43, Erie
39,5, Southwestern,45, Fairfield
39,5, Southwestern,47, Fayette
39,5, Southwestern,49, Franklin
39,6, Northwestern,51, Fulton
39,1, South-Central,53, Gallia
39,4, Northeastern,55, Geauga
39,5, Southwestern,57, Greene
39,3, East-Central,59, Guernsey
39,5, Southwestern,61, Hamilton
39,6, Northwestern,63, Hancock
39,6, Northwestern,65, Hardin
39,3, East-Central,67, Harrison
39,6, Northwestern,69, Henry
39,1, South-Central,71, Highland
39,2, Southeastern,73, Hocking
39,3, East-Central,75, Holmes
39,4, Northeastern,77, Huron
39,1, South-Central,79, Jackson
39,3, East-Central,81, Jefferson
39,6, Northwestern,83, Knox
39,4, Northeastern,85, Lake
39,1, South-Central,87, Lawrence
39,5, Southwestern,89, Licking
39,6, Northwestern,91, Logan
39,4, Northeastern,93, Lorain
39,6, Northwestern,95, Lucas
39,5, Southwestern,97, Madison
39,4, Northeastern,99, Mahoning
39,6, Northwestern,101, Marion
39,4, Northeastern,103, Medina
39,2, Southeastern,105, Meigs
39,6, Northwestern,107, Mercer
39,5, Southwestern,109, Miami
39,3, East-Central,111, Monroe
39,5, Southwestern,113, Montgomery
39,2, Southeastern,115, Morgan
39,6, Northwestern,117, Morrow
39,3, East-Central,119, Muskingum
39,3, East-Central,121, Noble
39,6, Northwestern,123, Ottawa
39,6, Northwestern,125, Paulding
39,2, Southeastern,127, Perry
39,5, Southwestern,129, Pickaway
39,1, South-Central,131, Pike
39,4, Northeastern,133, Portage
39,5, Southwestern,135, Preble
39,6, Northwestern,137, Putnam
39,4, Northeastern,139, Richland
39,1, South-Central,141, Ross
39,6, Northwestern,143, Sandusky
39,1, South-Central,145, Scioto
39,6, Northwestern,147, Seneca
39,6, Northwestern,149, Shelby
39,4, Northeastern,151, Stark
39,4, Northeastern,153, Summit
39,4, Northeastern,155, Trumbull
39,3, East-Central,157, Tuscarawas
39,6, Northwestern,159, Union
39,6, Northwestern,161, Van Wert
39,2, Southeastern,163, Vinton
39,5, Southwestern,165, Warren
39,2, Southeastern,167, Washington
39,4, Northeastern,169, Wayne
39,6, Northwestern,171, Williams
39,6, Northwestern,173, Wood
39,6, Northwestern,175, Wyandot
40,2, Northeast,1, Adair
40,7, Great Plains,3, Alfalfa
40,1, Southeast,5, Atoka
40,6, High Plains,7, Beaver
40,5, Southwest,9, Beckham
40,5, Southwest,11, Blaine
40,1, Southeast,13, Bryan
40,5, Southwest,15, Caddo
40,5, Southwest,17, Canadian
40,4, South Central,19, Carter
40,2, Northeast,21, Cherokee
40,1, Southeast,23, Choctaw
40,6, High Plains,25, Cimarron
40,4, South Central,27, Cleveland
40,1, Southeast,29, Coal
40,5, Southwest,31, Comanche
40,5, Southwest,33, Cotton
40,3, North Central,35, Craig
40,3, North Central,37, Creek
40,5, Southwest,39, Custer
40,2, Northeast,41, Delaware
40,5, Southwest,43, Dewey
40,6, High Plains,45, Ellis
40,7, Great Plains,47, Garfield
40,4, South Central,49, Garvin
40,5, Southwest,51, Grady
40,7, Great Plains,53, Grant
40,5, Southwest,55, Greer
40,5, Southwest,57, Harmon
40,6, High Plains,59, Harper
40,1, Southeast,61, Haskell
40,4, South Central,63, Hughes
40,5, Southwest,65, Jackson
40,5, Southwest,67, Jefferson
40,4, South Central,69, Johnston
40,7, Great Plains,71, Kay
40,5, Southwest,73, Kingfisher
40,5, Southwest,75, Kiowa
40,1, Southeast,77, Latimer
40,1, Southeast,79, Le Flore
40,4, South Central,81, Lincoln
40,4, South Central,83, Logan
40,4, South Central,85, Love
40,4, South Central,87, McClain
40,1, Southeast,89, McCurtain
40,2, Northeast,91, McIntosh
40,7, Great Plains,93, Major
40,4, South Central,95, Marshall
40,2, Northeast,97, Mayes
40,4, South Central,99, Murray
40,2, Northeast,101, Muskogee
40,7, Great Plains,103, Noble
40,3, North Central,105, Nowata
40,4, South Central,107, Okfuskee
40,4, South Central,109, Oklahoma
40,4, South Central,111, Okmulgee
40,3, North Central,113, Osage
40,2, Northeast,115, Ottawa
40,3, North Central,117, Pawnee
40,3, North Central,119, Payne
40,1, Southeast,121, Pittsburg
40,4, South Central,123, Pontotoc
40,4, South Central,125, Pottawatomie
40,1, Southeast,127, Pushmataha
40,5, Southwest,129, Roger Mills
40,3, North Central,131, Rogers
40,4, South Central,133, Seminole
40,2, Northeast,135, Sequoyah
40,5, Southwest,137, Stephens
40,6, High Plains,139, Texas
40,5, Southwest,141, Tillman
40,3, North Central,143, Tulsa
40,3, North Central,145, Wagoner
40,3, North Central,147, Washington
40,5, Southwest,149, Washita
40,7, Great Plains,151, Woods
40,7, Great Plains,153, Woodward
41,4, Blue Mountains,1, Baker
41,1, West Central,3, Benton
41,0, Northwest,5, Clackamas
41,0, Northwest,7, Clatsop
41,0, Northwest,9, Columbia
41,2, Southwest,11, Coos
41,3, Central,13, Crook
41,2, Southwest,15, Curry
41,3, Central,17, Deschutes
41,2, Southwest,19, Douglas
41,3, Central,21, Gilliam
41,4, Blue Mountains,23, Grant
41,4, Blue Mountains,25, Harney
41,0, Northwest,27, Hood River
41,2, Southwest,29, Jackson
41,3, Central,31, Jefferson
41,2, Southwest,33, Josephine
41,3, Central,35, Klamath
41,3, Central,37, Lake
41,1, West Central,39, Lane
41,1, West Central,41, Lincoln
41,1, West Central,43, Linn
41,4, Blue Mountains,45, Malheur
41,0, Northwest,47, Marion
41,4, Blue Mountains,49, Morrow
41,0, Northwest,51, Multnomah
41,0, Northwest,53, Polk
41,3, Central,55, Sherman
41,0, Northwest,57, Tillamook
41,4, Blue Mountains,59, Umatilla
41,4, Blue Mountains,61, Union
41,4, Blue Mountains,63, Wallowa
41,3, Central,65, Wasco
41,0, Northwest,67, Washington
41,3, Central,69, Wheeler
41,0, Northwest,71, Yamhill
42,9, Southeastern,1, Adams
42,5, Western,3, Allegheny
42,5, Western,5, Armstrong
42,5, Western,7, Beaver
42,7, Southwestern,9, Bedford
42,9, Southeastern,11, Berks
42,7, Southwestern,13, Blair
42,8, Northeastern/Pocono,15, Bradford
42,9, Southeastern,17, Bucks
42,5, Western,19, Butler
42,7, Southwestern,21, Cambria
42,6, North Central/Allegheny,23, Cameron
42,8, Northeastern/Pocono,25, Carbon
42,6, North Central/Allegheny,27, Centre
42,9, Southeastern,29, Chester
42,6, North Central/Allegheny,31, Clarion
42,6, North Central/Allegheny,33, Clearfield
42,6, North Central/Allegheny,35, Clinton
42,8, Northeastern/Pocono,37, Columbia
42,5, Western,39, Crawford
42,9, Southeastern,41, Cumberland
42,0, South Central,43, Dauphin
42,9, Southeastern,45, Delaware
42,6, North Central/Allegheny,47, Elk
42,5, Western,49, Erie
42,7, Southwestern,51, Fayette
42,6, North Central/Allegheny,53, Forest
42,0, South Central,55, Franklin
42,0, South Central,57, Fulton
42,5, Western,59, Greene
42,0, South Central,61, Huntingdon
42,5, Western,63, Indiana
42,6, North Central/Allegheny,65, Jefferson
42,0, South Central,67, Juniata
42,8, Northeastern/Pocono,69, Lackawanna
42,9, Southeastern,71, Lancaster
42,5, Western,73, Lawrence
42,9, Southeastern,75, Lebanon
42,9, Southeastern,77, Lehigh
42,8, Northeastern/Pocono,79, Luzerne
42,6, North Central/Allegheny,81, Lycoming
42,6, North Central/Allegheny,83, McKean
42,5, Western,85, Mercer
42,0, South Central,87, Mifflin
42,8, Northeastern/Pocono,89, Monroe
42,9, Southeastern,91, Montgomery
42,8, Northeastern/Pocono,93, Montour
